0.59822,-0.504,1
-0.90006,1.3932,1
2.9621,-0.46453,1
0.050966,1.8802,1
-1.8048,2.6156,1
1.0634,1.0015,1
-0.34446,1.2591,1
2.6348,2.6613,1
-0.72699,1.7457,1
0.12858,0.89288,1
-0.54879,1.0562,1
-0.49083,3.8162,1
-2.2065,1.3791,1
1.108,1.329,1
2.3189,0.20974,1
-1.6698,-0.039684,1
0.39722,-1.0054,1
-0.28948,3.2848,1
2.2699,3.7155,1
1.2626,1.6909,1
1.5587,1.3012,1
1.284,2.9883,1
0.16123,-0.8731,1
0.051628,0.86975,1
0.74826,2.2875,1
1.8142,2.4971,1
0.60803,0.53355,1
0.2875,-1.5809,1
1.817,1.5378,1
0.94257,0.10904,1
1.9881,2.1721,1
1.5995,-1.2014,1
-0.58225,-0.78831,1
2.061,2.3385,1
0.011645,2.5493,1
0.64587,1.1222,1
-0.21875,2.912,1
1.4616,0.15023,1
0.75547,0.16037,1
-1.0929,2.0061,1
-0.62476,0.52258,1
-0.55638,-1.2174,1
1.963,-2.5051,1
0.65964,-0.035,1
-0.03766,0.76032,1
-0.24422,1.0484,1
-1.344,3.8801,1
1.4695,1.5573,1
-0.69028,1.1247,1
-1.3947,0.72245,1
1.3801,2.7576,1
2.2624,1.3049,1
-1.8598,0.71178,1
-0.3135,-1.0126,1
2.8262,-1.5886,1
1.9174,1.774,1
0.29337,0.66199,1
-0.23018,-4.7567,1
0.37162,-1.9361,1
0.696,1.1773,1
1.2101,1.1046,1
-0.51088,1.3143,1
1.4252,0.8111,1
3.0854,-2.3249,1
1.9826,-0.4673,1
-0.78939,0.95417,1
1.5003,1.9463,1
1.1127,-0.19136,1
-0.35428,0.69656,1
2.1113,1.9704,1
1.0276,1.155,1
0.12749,1.5135,1
1.7913,1.0422,1
0.49733,0.74233,1
2.9765,1.4903,1
1.6598,0.73695,1
-1.1332,1.1972,1
0.6425,1.6782,1
0.44201,0.54776,1
1.0638,0.12104,1
1.8791,1.9788,1
2.2508,2.9038,1
-0.020838,3.2177,1
-1.818,3.9366,1
3.63,0.15156,1
0.58567,1.3668,1
1.2753,2.0569,1
2.8913,1.2656,1
1.544,2.255,1
-1.7104,0.72375,1
1.7544,-0.44517,1
0.015628,1.1594,1
-0.61556,0.82976,1
2.49,3.9473,1
0.81544,-0.76996,1
1.8791,4.228,1
0.13323,-0.63092,1
1.1291,4.7941,1
2.4407,-0.86121,1
1.3727,0.59889,1
-2.033,0.7752,1
2.355,2.0706,1
-0.75888,4.4339,1
-0.37485,1.7859,1
-0.058523,-0.84561,1
-0.11132,0.78795,1
1.067,-0.14972,1
-1.2037,0.39725,1
1.5324,2.405,1
2.9693,2.1604,1
2.0441,1.4259,1
0.84729,3.2791,1
-0.81772,3.1647,1
-1.267,0.60151,1
0.36372,-0.42813,1
-0.25412,2.2761,1
-0.79632,0.67525,1
-0.70146,0.5568,1
0.86178,2.8655,1
1.3549,0.37309,1
1.7916,-0.17375,1
1.9938,1.7832,1
0.25985,1.671,1
-0.2307,-0.22933,1
0.44747,1.2674,1
4.0359,3.0526,1
2.8724,0.43552,1
-0.21367,2.3317,1
1.7706,-0.077797,1
0.25235,3.4582,1
3.4315,-1.1645,1
0.48097,1.2044,1
0.78152,0.57997,1
1.9251,0.45717,1
0.22291,-0.5448,1
2.4809,-0.57702,1
4.8923,-1.8789,1
0.94002,1.3373,1
-1.1544,0.93206,1
-0.81264,-2.0722,1
-0.95382,2.3512,1
0.39762,-0.49543,1
1.7438,-0.56573,1
1.8289,-0.62029,1
-0.38689,1.1791,1
1.7328,3.1555,1
0.89307,2.8376,1
2.8488,1.4845,1
4.7611,0.0008017,1
0.32636,2.1276,1
1.0554,-0.67557,1
1.3684,0.63093,1
2.7871,3.1868,1
2.7693,2.3803,1
2.0936,-0.33204,1
1.7361,0.76926,1
1.0868,2.7748,1
2.3938,0.2948,1
1.6954,2.2106,1
1.8893,2.1038,1
-0.46868,2.2459,1
1.2717,1.4156,1
4.6477,0.46249,1
1.1865,-0.38074,1
-0.65056,0.69108,1
2.1034,2.1997,1
1.2826,5.3395,1
3.4986,0.13056,1
0.99006,-2.7741,1
0.72868,2.8409,1
1.5883,1.1146,1
2.9612,0.7487,1
-0.69447,-0.73617,1
0.88984,1.2113,1
0.12949,-0.35166,1
0.56481,0.80677,1
-0.57628,0.51465,1
0.38663,-1.7208,1
0.63667,1.5752,1
-0.21184,0.43195,1
0.82537,0.77495,1
-1.8063,1.7927,1
0.43872,0.34424,1
2.8518,-1.5092,1
-1.823,2.5416,1
1.7499,1.1224,1
-0.44076,0.066848,1
3.2512,-1.2476,1
4.13,-0.32439,1
0.16998,4.5414,1
1.5169,0.55608,1
0.99918,1.7525,1
2.7279,-0.15504,1
1.0143,2.5015,1
2.6803,1.8112,1
2.1233,1.0696,1
3.8557,1.2989,1
-0.064697,3.1749,1
1.338,0.27928,1
1.7636,-0.32148,1
0.636,-0.86488,1
0.60663,2.3691,1
-0.17515,1.5363,1
0.20998,1.1477,1
0.48781,1.243,1
-1.1127,3.2135,1
0.91083,-0.45326,1
2.1491,1.2609,1
0.53896,2.4626,1
2.3958,0.79788,1
0.16688,-0.86194,1
-0.1022,1.6731,1
1.4544,-0.19446,1
-0.22491,0.95353,1
